0.781053841,0.183119277,0,0.001164484,0,0.006186952,0.131083244,0,-0.007389737,0,0.042454328,0,0,-0.154968649,0.024063219,0.016348977,0,0.041682329,0,-0.01446873,0,0,-0.046368083,0.044298561,0.026337932,0,0,0,0.025702204,0,0.023158224,0,0.025998456,0,-0.003453184,-0.013668151,0,0.011523241,0.059697124,0.258953994,0,0,0,0.038626478,0.067400602,0,0.246110369
0.183119277,0.77612911,0,0,0,0.125938891,-0.059586074,0,0,0.010252894,0.077690905,0.00237022,0,0,-0.007744547,0.03532505,-0.010375471,0.013839309,0,0.001521361,-0.093929234,-0.087739647,-0.087745608,0.045504407,-0.075234469,-0.020120192,0.020768288,0,0,-0.020312046,0,0.006611559,0,0,-0.000121598,0,0,0.015796311,0,0,0,0,0,0.037562729,0.046493437,0,0
0,0,0.794332923,0.78042411,0.148353101,-0.009191347,-0.003073972,0.000395583,-0.004858636,0,7.96E-05,0.010190611,0,0,-0.009590603,0,-0.014972962,0,0,0,0.008870499,0,0.001898937,0,-0.015843578,0.055543453,0,-0.005748104,0,0.0046356,0.027472676,0.022576966,0.019094021,-0.003834668,-0.001997199,-0.004686766,-0.006613982,0.00859205,-0.000482504,0.044009589,0.003753969,0.000581004,0.003903737,0,-0.001778078,0,0
0.001164484,0,0.78042411,0.792623582,0.175889566,-0.007261774,0,0,0,0.011071374,-0.005108281,0,-0.008797016,0.00145553,0,0.002929939,0,0,-0.008830243,-0.001413757,0,-0.008280515,0,0.006726933,-0.010374325,0.068529682,0,0,-0.005705811,0,0.0276345,0.021644764,0.014500674,-0.00572919,-0.003825431,0,0,0,0,0.024404153,0,0,0,0.007183849,0.005698232,-0.00878357,0
0,0,0.148353101,0.175889566,0.799424055,-0.061670209,0,0,0.00187494,0,0.01523885,0,0,0,0,0.062626407,0.062814443,0,0,0,0,0,0.06001245,0,0,0,0,-0.011395456,0.004104094,-0.068852296,0.063555529,0.013389119,-0.043031189,-0.018466314,-0.017852383,0,0,0.075110278,0.009840248,0,0,0.00806744,0,0,0.01706938,-0.062450385,0
0.006186952,0.125938891,-0.009191347,-0.007261774,-0.061670209,0.759439169,0.201204343,0.078835857,-0.039506361,-0.056142623,0,0.00925858,0,-0.004173144,-0.025224562,0.034855145,0,0.000362435,0.028518208,0,0,0,-0.041137099,0.047324503,-0.016006834,0,0,0,0.088813349,0.02781887,0.007858792,0.027773987,0.021730564,-0.002689043,0,-0.028613018,0,0,0.054620304,-0.016537407,0,0.012477041,-0.033804678,0.327496739,0.210351081,0,0.015862308
0.131083244,-0.059586074,-0.003073972,0,0,0.201204343,0.712469298,0.113699562,0.228039119,0.046231995,0,0.010430482,0,-0.013887757,0.010609266,0.018698123,0,0.008195299,-0.000209869,0,0.035487051,0,0,0,0.022021519,0,-0.016039976,0,0,0,0,0.016248445,-0.02284316,0,0.003405417,-0.109179974,0,0.017259768,0.10727387,0.145782211,0,0,0,-0.088232726,-0.120213972,-0.006944696,0.52971989
0,0,0.000395583,0,0,0.078835857,0.113699562,0.784535589,0.307777364,-0.168411108,-0.117039916,0.007872785,0,0,0,-0.008525693,0.023284036,0,0,0,0,0,0.009826701,0,-0.00317873,0.001164696,0,0.047743469,0,0,0,0.01881792,0.020436978,-0.003846501,-0.003796295,0.071393413,-1.88E-05,-0.004623073,0.035543177,0.001825624,0,0,0.031558476,-0.023848811,-0.039679104,0,-0.028957245
-0.007389737,0,-0.004858636,0,0.00187494,-0.039506361,0.228039119,0.307777364,0.747237435,0.397986911,0.066482738,0,-0.022154801,0,-0.000243751,0,0,0,0,0.001657461,0.019300549,0,0.010175035,0,0,0,0,0,-0.040761155,0.021418741,0,0.002207762,-0.007803786,0,0.004905468,0,0,0,0.042869216,0.040358838,0.025983857,-0.004515626,0,-0.131800494,-0.100482251,0,0.04981717
0,0.010252894,0,0.011071374,0,-0.056142623,0.046231995,-0.168411108,0.397986911,0.807387443,0.058788235,0,0,0,0,-0.024468687,0,0,0.009210439,0,0,0,0,0,0,-0.005578198,3.52E-05,-0.014825298,0,0,0.023623429,0,0,-0.001926175,0.000940854,0,0,0.022030604,0.003244467,0,-0.001990901,0.007820834,0,-0.083760622,-0.065394637,0,0
0.042454328,0.077690905,7.96E-05,-0.005108281,0.01523885,0,0,-0.117039916,0.066482738,0.058788235,0.804496822,0.010940057,0.014339391,0.027593622,0,0.039505093,0,0.04347577,0,-0.018981357,0,-0.010509233,0,0.028744383,0,0,0.007380168,0.003262172,0.113625601,0,0,0.005545707,-0.003872434,-0.006437654,-0.001335984,0.127568108,0,0,0.000704957,0,0,0,0,0,0,-0.017028271,0.015927574
0,0.00237022,0.010190611,0,0,0.00925858,0.010430482,0.007872785,0,0,0.010940057,0.684864902,-0.040353497,-0.002356483,-0.012314701,0.048151204,0.050555522,0.043377594,0.213297486,0.005050957,0,0,0,0.118778782,0.26536895,0.072699277,0,0,0.0976735,0.29952683,0,0.357894339,0.277564015,0.357800731,0.354376455,0.04487277,0.024579037,0.084624421,0.077066144,0,0.050995113,0.24762943,0.225389669,0,-0.015703661,0,0.004078446
0,0,0,-0.008797016,0,0,0,0,-0.022154801,0,0.014339391,-0.040353497,0.864226431,0,0,0,0,0,0,0,0,0,0,0.000335005,0,0,-0.071061531,0,0,-0.038749933,-0.006106771,0,0,0.001793576,0,0.001204085,0.015505615,0,0,0.035644507,0,0,0,-0.016788248,0,0.140008238,0
-0.154968649,0,0,0.00145553,0,-0.004173144,-0.013887757,0,0,0,0.027593622,-0.002356483,0,0.794454358,0.016899529,-0.124367914,0,0.01475661,0,0.123315399,-0.150175968,0,0.09418551,0,0.002194704,0,0.017600591,0.095320236,0,0,0,0,0.000177966,-0.001437372,0,0,0,-0.038619922,0.031121187,0.026741165,0,0,0,0,0,0,-0.060426594
